expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,rate,rate.95ci,cld,cld2,loewe
HTS015,2017-06-02,PC9c1-D2b,93967.0,N15,PC9c1-D2b_N15,PC9c1,acetylcysteine,0.0,M,osimertinib,2e-07,M,0.0074,0.0015199999999999999,PC9c1_Acetylcysteine,PC9c1_Acetylcysteine_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G02,PC9c1-D5a_G02,PC9c1,ag 879,1.01e-06,M,osimertinib,0.0,M,0.039939999999999996,0.00088,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G03,PC9c1-D5a_G03,PC9c1,ag 879,3.06e-07,M,osimertinib,0.0,M,0.04054,0.00075,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G04,PC9c1-D5a_G04,PC9c1,ag 879,9.28e-08,M,osimertinib,0.0,M,0.03687,0.00099,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G05,PC9c1-D5a_G05,PC9c1,ag 879,2.81e-08,M,osimertinib,0.0,M,0.03734,0.00064,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G06,PC9c1-D5a_G06,PC9c1,ag 879,8.5e-09,M,osimertinib,0.0,M,0.03825,0.0007599999999999999,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G07,PC9c1-D5a_G07,PC9c1,ag 879,2.6e-09,M,osimertinib,0.0,M,0.038919999999999996,0.00116,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G08,PC9c1-D5a_G08,PC9c1,ag 879,0.0,M,osimertinib,0.0,M,0.039169999999999996,0.00045,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H02,PC9c1-D5a_H02,PC9c1,ag 879,1.01e-06,M,osimertinib,2e-09,M,0.02182,0.00124,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H03,PC9c1-D5a_H03,PC9c1,ag 879,3.06e-07,M,osimertinib,2e-09,M,0.02122,0.0011,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H04,PC9c1-D5a_H04,PC9c1,ag 879,9.28e-08,M,osimertinib,2e-09,M,0.01883,0.00134,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H05,PC9c1-D5a_H05,PC9c1,ag 879,2.81e-08,M,osimertinib,2e-09,M,0.01975,0.0011099999999999999,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H06,PC9c1-D5a_H06,PC9c1,ag 879,8.5e-09,M,osimertinib,2e-09,M,0.0211,0.00133,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H07,PC9c1-D5a_H07,PC9c1,ag 879,2.6e-09,M,osimertinib,2e-09,M,0.02167,0.00073,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H08,PC9c1-D5a_H08,PC9c1,ag 879,0.0,M,osimertinib,2e-09,M,0.021230000000000002,0.00122,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I02,PC9c1-D5a_I02,PC9c1,ag 879,1.01e-06,M,osimertinib,2e-08,M,0.0077,0.0026,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I03,PC9c1-D5a_I03,PC9c1,ag 879,3.06e-07,M,osimertinib,2e-08,M,0.00886,0.00132,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I04,PC9c1-D5a_I04,PC9c1,ag 879,9.28e-08,M,osimertinib,2e-08,M,0.009309999999999999,0.00108,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I05,PC9c1-D5a_I05,PC9c1,ag 879,2.81e-08,M,osimertinib,2e-08,M,0.01065,0.00303,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I06,PC9c1-D5a_I06,PC9c1,ag 879,8.5e-09,M,osimertinib,2e-08,M,0.0045899999999999995,0.00158,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I07,PC9c1-D5a_I07,PC9c1,ag 879,2.6e-09,M,osimertinib,2e-08,M,0.00589,0.00081,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I08,PC9c1-D5a_I08,PC9c1,ag 879,0.0,M,osimertinib,2e-08,M,0.0104,0.00121,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J02,PC9c1-D5a_J02,PC9c1,ag 879,1.01e-06,M,osimertinib,2e-07,M,0.00398,0.00088,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J03,PC9c1-D5a_J03,PC9c1,ag 879,3.06e-07,M,osimertinib,2e-07,M,0.0069,0.00243,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J04,PC9c1-D5a_J04,PC9c1,ag 879,9.28e-08,M,osimertinib,2e-07,M,0.00727,0.00201,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J05,PC9c1-D5a_J05,PC9c1,ag 879,2.81e-08,M,osimertinib,2e-07,M,0.00865,0.00141,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J06,PC9c1-D5a_J06,PC9c1,ag 879,8.5e-09,M,osimertinib,2e-07,M,0.00748,0.0016,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J07,PC9c1-D5a_J07,PC9c1,ag 879,2.6e-09,M,osimertinib,2e-07,M,0.00872,0.00271,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J08,PC9c1-D5a_J08,PC9c1,ag 879,0.0,M,osimertinib,2e-07,M,0.0057399999999999994,0.00128,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G02,PC9c1-D5b_G02,PC9c1,ag 879,1.01e-06,M,osimertinib,0.0,M,0.03698,0.00073,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G03,PC9c1-D5b_G03,PC9c1,ag 879,3.06e-07,M,osimertinib,0.0,M,0.039330000000000004,0.0008,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G04,PC9c1-D5b_G04,PC9c1,ag 879,9.28e-08,M,osimertinib,0.0,M,0.03857,0.00105,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G05,PC9c1-D5b_G05,PC9c1,ag 879,2.81e-08,M,osimertinib,0.0,M,0.03814,0.0009199999999999999,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G06,PC9c1-D5b_G06,PC9c1,ag 879,8.5e-09,M,osimertinib,0.0,M,0.03715,0.00078,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G07,PC9c1-D5b_G07,PC9c1,ag 879,2.6e-09,M,osimertinib,0.0,M,0.03911,0.0006,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G08,PC9c1-D5b_G08,PC9c1,ag 879,0.0,M,osimertinib,0.0,M,0.03816,0.0008300000000000001,PC9c1_AG 879,PC9c1_AG 879_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H02,PC9c1-D5b_H02,PC9c1,ag 879,1.01e-06,M,osimertinib,2e-09,M,0.02375,0.00099,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H03,PC9c1-D5b_H03,PC9c1,ag 879,3.06e-07,M,osimertinib,2e-09,M,0.02005,0.00146,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H04,PC9c1-D5b_H04,PC9c1,ag 879,9.28e-08,M,osimertinib,2e-09,M,0.021769999999999998,0.00105,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H05,PC9c1-D5b_H05,PC9c1,ag 879,2.81e-08,M,osimertinib,2e-09,M,0.01849,0.00093,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H06,PC9c1-D5b_H06,PC9c1,ag 879,8.5e-09,M,osimertinib,2e-09,M,0.020669999999999997,0.00107,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H07,PC9c1-D5b_H07,PC9c1,ag 879,2.6e-09,M,osimertinib,2e-09,M,0.020390000000000002,0.00134,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H08,PC9c1-D5b_H08,PC9c1,ag 879,0.0,M,osimertinib,2e-09,M,0.01695,0.00168,PC9c1_AG 879,PC9c1_AG 879_2e-09,
HTS015,2017-06-02,PC9c1-D5b,93973.0,I02,PC9c1-D5b_I02,PC9c1,ag 879,1.01e-06,M,osimertinib,2e-08,M,0.0045,0.0007,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5b,93973.0,I03,PC9c1-D5b_I03,PC9c1,ag 879,3.06e-07,M,osimertinib,2e-08,M,0.00562,0.00091,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5b,93973.0,I04,PC9c1-D5b_I04,PC9c1,ag 879,9.28e-08,M,osimertinib,2e-08,M,0.008029999999999999,0.00043,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5b,93973.0,I05,PC9c1-D5b_I05,PC9c1,ag 879,2.81e-08,M,osimertinib,2e-08,M,0.00627,0.0014,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5b,93973.0,I06,PC9c1-D5b_I06,PC9c1,ag 879,8.5e-09,M,osimertinib,2e-08,M,0.00488,0.00116,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5b,93973.0,I07,PC9c1-D5b_I07,PC9c1,ag 879,2.6e-09,M,osimertinib,2e-08,M,0.00644,0.00146,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5b,93973.0,I08,PC9c1-D5b_I08,PC9c1,ag 879,0.0,M,osimertinib,2e-08,M,0.009000000000000001,0.0021,PC9c1_AG 879,PC9c1_AG 879_2e-08,
HTS015,2017-06-02,PC9c1-D5b,93973.0,J02,PC9c1-D5b_J02,PC9c1,ag 879,1.01e-06,M,osimertinib,2e-07,M,0.00199,0.00066,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,J03,PC9c1-D5b_J03,PC9c1,ag 879,3.06e-07,M,osimertinib,2e-07,M,0.0078,0.00078,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,J04,PC9c1-D5b_J04,PC9c1,ag 879,9.28e-08,M,osimertinib,2e-07,M,0.006520000000000001,0.0012,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,J05,PC9c1-D5b_J05,PC9c1,ag 879,2.81e-08,M,osimertinib,2e-07,M,0.0056,0.0009199999999999999,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,J06,PC9c1-D5b_J06,PC9c1,ag 879,8.5e-09,M,osimertinib,2e-07,M,0.00495,0.00121,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,J07,PC9c1-D5b_J07,PC9c1,ag 879,2.6e-09,M,osimertinib,2e-07,M,0.00674,0.0005200000000000001,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,J08,PC9c1-D5b_J08,PC9c1,ag 879,0.0,M,osimertinib,2e-07,M,0.00403,0.00103,PC9c1_AG 879,PC9c1_AG 879_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C16,PC9c1-D2a_C16,PC9c1,amiodarone,1e-05,M,osimertinib,0.0,M,0.02684,0.00262,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C17,PC9c1-D2a_C17,PC9c1,amiodarone,3.1e-06,M,osimertinib,0.0,M,0.03373,0.00267,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C18,PC9c1-D2a_C18,PC9c1,amiodarone,1.11e-06,M,osimertinib,0.0,M,0.04236,0.001,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C19,PC9c1-D2a_C19,PC9c1,amiodarone,3.7e-07,M,osimertinib,0.0,M,0.03801,0.00079,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C20,PC9c1-D2a_C20,PC9c1,amiodarone,1.23e-07,M,osimertinib,0.0,M,0.036719999999999996,0.00165,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C21,PC9c1-D2a_C21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,0.0,M,0.04218,0.0008699999999999999,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C22,PC9c1-D2a_C22,PC9c1,amiodarone,0.0,M,osimertinib,0.0,M,0.037360000000000004,0.00122,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D16,PC9c1-D2a_D16,PC9c1,amiodarone,1e-05,M,osimertinib,2e-09,M,0.0052,0.00086,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D17,PC9c1-D2a_D17,PC9c1,amiodarone,3.1e-06,M,osimertinib,2e-09,M,0.017580000000000002,0.0012,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D18,PC9c1-D2a_D18,PC9c1,amiodarone,1.11e-06,M,osimertinib,2e-09,M,0.01931,0.0013599999999999999,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D19,PC9c1-D2a_D19,PC9c1,amiodarone,3.7e-07,M,osimertinib,2e-09,M,0.01877,0.00103,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D20,PC9c1-D2a_D20,PC9c1,amiodarone,1.23e-07,M,osimertinib,2e-09,M,0.02259,0.00098,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D21,PC9c1-D2a_D21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.02273,0.00148,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D22,PC9c1-D2a_D22,PC9c1,amiodarone,0.0,M,osimertinib,2e-09,M,0.0207,0.0013800000000000002,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E16,PC9c1-D2a_E16,PC9c1,amiodarone,1e-05,M,osimertinib,2e-08,M,-0.00932,0.00151,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E17,PC9c1-D2a_E17,PC9c1,amiodarone,3.1e-06,M,osimertinib,2e-08,M,0.0071,0.00176,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E18,PC9c1-D2a_E18,PC9c1,amiodarone,1.11e-06,M,osimertinib,2e-08,M,0.00591,0.0009400000000000001,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E19,PC9c1-D2a_E19,PC9c1,amiodarone,3.7e-07,M,osimertinib,2e-08,M,0.00569,0.00114,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E20,PC9c1-D2a_E20,PC9c1,amiodarone,1.23e-07,M,osimertinib,2e-08,M,0.009000000000000001,0.00122,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E21,PC9c1-D2a_E21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.008870000000000001,0.00099,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E22,PC9c1-D2a_E22,PC9c1,amiodarone,0.0,M,osimertinib,2e-08,M,0.00772,0.0009400000000000001,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F16,PC9c1-D2a_F16,PC9c1,amiodarone,1e-05,M,osimertinib,2e-07,M,-0.00298,0.00137,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F17,PC9c1-D2a_F17,PC9c1,amiodarone,3.1e-06,M,osimertinib,2e-07,M,0.00861,0.0031100000000000004,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F18,PC9c1-D2a_F18,PC9c1,amiodarone,1.11e-06,M,osimertinib,2e-07,M,0.00939,0.00318,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F19,PC9c1-D2a_F19,PC9c1,amiodarone,3.7e-07,M,osimertinib,2e-07,M,0.0061,0.00061,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F20,PC9c1-D2a_F20,PC9c1,amiodarone,1.23e-07,M,osimertinib,2e-07,M,0.0097,0.00124,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F21,PC9c1-D2a_F21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.007409999999999999,0.00108,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F22,PC9c1-D2a_F22,PC9c1,amiodarone,0.0,M,osimertinib,2e-07,M,0.01347,0.0010400000000000001,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C16,PC9c1-D2b_C16,PC9c1,amiodarone,1e-05,M,osimertinib,0.0,M,0.029089999999999998,0.00132,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C17,PC9c1-D2b_C17,PC9c1,amiodarone,3.1e-06,M,osimertinib,0.0,M,0.03067,0.00186,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C18,PC9c1-D2b_C18,PC9c1,amiodarone,1.11e-06,M,osimertinib,0.0,M,0.03801,0.00112,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C19,PC9c1-D2b_C19,PC9c1,amiodarone,3.7e-07,M,osimertinib,0.0,M,0.03833,0.00108,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C20,PC9c1-D2b_C20,PC9c1,amiodarone,1.23e-07,M,osimertinib,0.0,M,0.03979,0.00091,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C21,PC9c1-D2b_C21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,0.0,M,0.038939999999999995,0.00137,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C22,PC9c1-D2b_C22,PC9c1,amiodarone,0.0,M,osimertinib,0.0,M,0.03814,0.0008300000000000001,PC9c1_Amiodarone,PC9c1_Amiodarone_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D16,PC9c1-D2b_D16,PC9c1,amiodarone,1e-05,M,osimertinib,2e-09,M,0.00778,0.00245,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D17,PC9c1-D2b_D17,PC9c1,amiodarone,3.1e-06,M,osimertinib,2e-09,M,0.013890000000000001,0.0007099999999999999,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D18,PC9c1-D2b_D18,PC9c1,amiodarone,1.11e-06,M,osimertinib,2e-09,M,0.01697,0.0012,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D19,PC9c1-D2b_D19,PC9c1,amiodarone,3.7e-07,M,osimertinib,2e-09,M,0.01566,0.0009699999999999999,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D20,PC9c1-D2b_D20,PC9c1,amiodarone,1.23e-07,M,osimertinib,2e-09,M,0.017230000000000002,0.0010400000000000001,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D21,PC9c1-D2b_D21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.01722,0.00101,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D22,PC9c1-D2b_D22,PC9c1,amiodarone,0.0,M,osimertinib,2e-09,M,0.01699,0.00075,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E16,PC9c1-D2b_E16,PC9c1,amiodarone,1e-05,M,osimertinib,2e-08,M,-0.00456,0.00114,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E17,PC9c1-D2b_E17,PC9c1,amiodarone,3.1e-06,M,osimertinib,2e-08,M,0.00237,0.0013,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E18,PC9c1-D2b_E18,PC9c1,amiodarone,1.11e-06,M,osimertinib,2e-08,M,0.00745,0.0008,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E19,PC9c1-D2b_E19,PC9c1,amiodarone,3.7e-07,M,osimertinib,2e-08,M,0.00556,0.00037,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E20,PC9c1-D2b_E20,PC9c1,amiodarone,1.23e-07,M,osimertinib,2e-08,M,0.00758,0.00137,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E21,PC9c1-D2b_E21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.005679999999999999,0.00065,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E22,PC9c1-D2b_E22,PC9c1,amiodarone,0.0,M,osimertinib,2e-08,M,0.00577,0.00157,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F16,PC9c1-D2b_F16,PC9c1,amiodarone,1e-05,M,osimertinib,2e-07,M,-0.00848,0.005220000000000001,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F17,PC9c1-D2b_F17,PC9c1,amiodarone,3.1e-06,M,osimertinib,2e-07,M,0.0046700000000000005,0.00151,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F18,PC9c1-D2b_F18,PC9c1,amiodarone,1.11e-06,M,osimertinib,2e-07,M,0.00734,0.00114,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F19,PC9c1-D2b_F19,PC9c1,amiodarone,3.7e-07,M,osimertinib,2e-07,M,0.006490000000000001,0.00124,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F20,PC9c1-D2b_F20,PC9c1,amiodarone,1.23e-07,M,osimertinib,2e-07,M,0.00863,0.00114,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F21,PC9c1-D2b_F21,PC9c1,amiodarone,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.00584,0.00085,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F22,PC9c1-D2b_F22,PC9c1,amiodarone,0.0,M,osimertinib,2e-07,M,0.00503,0.00108,PC9c1_Amiodarone,PC9c1_Amiodarone_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,K16,PC9c1-D1a_K16,PC9c1,aprepitant,1e-05,M,osimertinib,0.0,M,0.040619999999999996,0.00117,PC9c1_Aprepitant,PC9c1_Aprepitant_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,K17,PC9c1-D1a_K17,PC9c1,aprepitant,3.1e-06,M,osimertinib,0.0,M,0.03833,0.0009599999999999999,PC9c1_Aprepitant,PC9c1_Aprepitant_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,K18,PC9c1-D1a_K18,PC9c1,aprepitant,1.11e-06,M,osimertinib,0.0,M,0.042589999999999996,0.00045999999999999996,PC9c1_Aprepitant,PC9c1_Aprepitant_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,K19,PC9c1-D1a_K19,PC9c1,aprepitant,3.7e-07,M,osimertinib,0.0,M,0.04162,0.00045999999999999996,PC9c1_Aprepitant,PC9c1_Aprepitant_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,K20,PC9c1-D1a_K20,PC9c1,aprepitant,1.23e-07,M,osimertinib,0.0,M,0.041960000000000004,0.00058,PC9c1_Aprepitant,PC9c1_Aprepitant_0,
