,index,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,rate,rate.95ci
133,133,HTS022,2017-10-28,1799-R1,97984,H13,1799-R1_H13,WM1799,2.3,control,0,M,cobimetinib,0.0000008,M,69,0,2017-10-27 16:15:06,69,-0.00136,0.00049
134,134,HTS022,2017-10-28,1799-R1,97984,H14,1799-R1_H14,WM1799,2.3,control,0,M,cobimetinib,0.0000002,M,109,1,2017-10-27 16:15:06,109,0.00593,0.00107
135,135,HTS022,2017-10-28,1799-R1,97984,H15,1799-R1_H15,WM1799,2.3,control,0,M,cobimetinib,0.00000005,M,100,2,2017-10-27 16:15:06,100,0.0046,0.00046
136,136,HTS022,2017-10-28,1799-R1,97984,H16,1799-R1_H16,WM1799,2.3,control,0,M,cobimetinib,0.000000012,M,106,1,2017-10-27 16:15:06,106,0.00688,0.00111
137,137,HTS022,2017-10-28,1799-R1,97984,H17,1799-R1_H17,WM1799,2.3,control,0,M,cobimetinib,3.1E-09,M,86,2,2017-10-27 16:15:06,86,0.00342,0.00042
138,138,HTS022,2017-10-28,1799-R1,97984,H18,1799-R1_H18,WM1799,2.3,control,0,M,cobimetinib,7.8E-10,M,73,0,2017-10-27 16:15:06,73,0.01299,0.00082
139,139,HTS022,2017-10-28,1799-R1,97984,H19,1799-R1_H19,WM1799,2.3,control,0,M,cobimetinib,2E-10,M,73,0,2017-10-27 16:15:06,73,0.01155,0.0004
140,140,HTS022,2017-10-28,1799-R1,97984,H20,1799-R1_H20,WM1799,2.3,control,0,M,cobimetinib,4.9E-11,M,68,0,2017-10-27 16:15:06,68,0.01598,0.00111
141,141,HTS022,2017-10-28,1799-R1,97984,H21,1799-R1_H21,WM1799,2.3,control,0,M,cobimetinib,1.2E-11,M,70,0,2017-10-27 16:15:06,70,0.01312,0.00049
142,142,HTS022,2017-10-28,1799-R1,97984,H22,1799-R1_H22,WM1799,2.3,control,0,M,control,0,M,74,1,2017-10-27 16:15:06,74,0.01843,0.0008
143,143,HTS022,2017-10-28,1799-R1,97984,H23,1799-R1_H23,WM1799,2.3,control,0,M,control,0,M,67,0,2017-10-27 16:15:06,67,0.01543,0.00075
144,144,HTS022,2017-10-28,1799-R1,97984,I03,1799-R1_I03,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,0.0000004,M,113,7,2017-10-27 16:15:06,113,-0.00467,0.00119
145,145,HTS022,2017-10-28,1799-R1,97984,I04,1799-R1_I04,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,0.0000001,M,112,16,2017-10-27 16:15:06,112,-0.00411,0.00057
146,146,HTS022,2017-10-28,1799-R1,97984,I05,1799-R1_I05,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,0.000000025,M,93,17,2017-10-27 16:15:06,93,-0.00683,0.00173
147,147,HTS022,2017-10-28,1799-R1,97984,I06,1799-R1_I06,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,6.2E-09,M,81,13,2017-10-27 16:15:06,81,-0.00314,0.0014
148,148,HTS022,2017-10-28,1799-R1,97984,I07,1799-R1_I07,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,1.6E-09,M,100,7,2017-10-27 16:15:06,100,0.00307,0.00326
149,149,HTS022,2017-10-28,1799-R1,97984,I08,1799-R1_I08,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,3.9E-10,M,113,8,2017-10-27 16:15:06,113,-0.0017,0.00057
150,150,HTS022,2017-10-28,1799-R1,97984,I09,1799-R1_I09,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,9.8E-11,M,74,2,2017-10-27 16:15:06,74,0.0023,0.00037
151,151,HTS022,2017-10-28,1799-R1,97984,I10,1799-R1_I10,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,2.4E-11,M,53,6,2017-10-27 16:15:06,53,0.00503,0.00145
152,152,HTS022,2017-10-28,1799-R1,97984,I11,1799-R1_I11,WM1799,2.3,dabrafenib,0.0000004,M,trametinib,6.1E-12,M,89,1,2017-10-27 16:15:06,89,-0.00525,0.00145
153,153,HTS022,2017-10-28,1799-R1,97984,I12,1799-R1_I12,WM1799,2.3,dabrafenib,0.0000004,M,control,0,M,66,4,2017-10-27 16:15:06,66,-0.00296,0.00273
154,154,HTS022,2017-10-28,1799-R1,97984,I13,1799-R1_I13,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,0.0000004,M,75,2,2017-10-27 16:15:06,75,0.00445,0.00084
155,155,HTS022,2017-10-28,1799-R1,97984,I14,1799-R1_I14,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,0.0000001,M,85,3,2017-10-27 16:15:06,85,-0.00145,0.00065
156,156,HTS022,2017-10-28,1799-R1,97984,I15,1799-R1_I15,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,0.000000025,M,96,0,2017-10-27 16:15:06,96,0.00321,0.00117
157,157,HTS022,2017-10-28,1799-R1,97984,I16,1799-R1_I16,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,6.2E-09,M,95,0,2017-10-27 16:15:06,95,0.00563,0.00148
158,158,HTS022,2017-10-28,1799-R1,97984,I17,1799-R1_I17,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,1.6E-09,M,86,0,2017-10-27 16:15:06,86,0.00147,0.00143
159,159,HTS022,2017-10-28,1799-R1,97984,I18,1799-R1_I18,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,3.9E-10,M,89,0,2017-10-27 16:15:06,89,-0.00279,0.00102
160,160,HTS022,2017-10-28,1799-R1,97984,I19,1799-R1_I19,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,9.8E-11,M,80,1,2017-10-27 16:15:06,80,-0.00173,0.00066
161,161,HTS022,2017-10-28,1799-R1,97984,I20,1799-R1_I20,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,2.4E-11,M,82,1,2017-10-27 16:15:06,82,-0.00236,0.00059
162,162,HTS022,2017-10-28,1799-R1,97984,I21,1799-R1_I21,WM1799,2.3,dabrafenib,0.0000004,M,pd98059,6.1E-12,M,68,1,2017-10-27 16:15:06,68,0.00433,0.00091
163,163,HTS022,2017-10-28,1799-R1,97984,I22,1799-R1_I22,WM1799,2.3,dabrafenib,0.0000004,M,control,0,M,61,0,2017-10-27 16:15:06,61,0.00359,0.00104
164,164,HTS022,2017-10-28,1799-R1,97984,J03,1799-R1_J03,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,0.0000004,M,78,1,2017-10-27 16:15:06,78,-0.00297,0.00059
165,166,HTS022,2017-10-28,1799-R1,97984,J05,1799-R1_J05,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,0.000000025,M,104,1,2017-10-27 16:15:06,104,0.0032,0.00083
166,167,HTS022,2017-10-28,1799-R1,97984,J06,1799-R1_J06,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,6.2E-09,M,101,0,2017-10-27 16:15:06,101,0.00147,0.0003
167,168,HTS022,2017-10-28,1799-R1,97984,J07,1799-R1_J07,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,1.6E-09,M,111,2,2017-10-27 16:15:06,111,0.00414,0.00135
168,169,HTS022,2017-10-28,1799-R1,97984,J08,1799-R1_J08,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,3.9E-10,M,110,0,2017-10-27 16:15:06,110,0.00334,0.00054
169,170,HTS022,2017-10-28,1799-R1,97984,J09,1799-R1_J09,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,9.8E-11,M,97,0,2017-10-27 16:15:06,97,0.00484,0.00167
170,171,HTS022,2017-10-28,1799-R1,97984,J10,1799-R1_J10,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,2.4E-11,M,89,2,2017-10-27 16:15:06,89,0.00341,0.00063
171,172,HTS022,2017-10-28,1799-R1,97984,J11,1799-R1_J11,WM1799,2.3,dabrafenib,0.0000001,M,trametinib,6.1E-12,M,78,0,2017-10-27 16:15:06,78,0.00211,0.00049
172,173,HTS022,2017-10-28,1799-R1,97984,J12,1799-R1_J12,WM1799,2.3,dabrafenib,0.0000001,M,control,0,M,97,0,2017-10-27 16:15:06,97,0.00409,0.0005
173,174,HTS022,2017-10-28,1799-R1,97984,J13,1799-R1_J13,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,0.0000004,M,81,0,2017-10-27 16:15:06,81,0.00367,0.00068
174,175,HTS022,2017-10-28,1799-R1,97984,J14,1799-R1_J14,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,0.0000001,M,74,2,2017-10-27 16:15:06,74,0.00271,0.00073
175,176,HTS022,2017-10-28,1799-R1,97984,J15,1799-R1_J15,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,0.000000025,M,78,2,2017-10-27 16:15:06,78,0.00474,0.00067
176,177,HTS022,2017-10-28,1799-R1,97984,J16,1799-R1_J16,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,6.2E-09,M,137,1,2017-10-27 16:15:06,137,0.00412,0.00076
177,178,HTS022,2017-10-28,1799-R1,97984,J17,1799-R1_J17,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,1.6E-09,M,85,1,2017-10-27 16:15:06,85,0.00989,0.00211
178,179,HTS022,2017-10-28,1799-R1,97984,J18,1799-R1_J18,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,3.9E-10,M,101,0,2017-10-27 16:15:06,101,0.00372,0.00025
179,180,HTS022,2017-10-28,1799-R1,97984,J19,1799-R1_J19,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,9.8E-11,M,81,0,2017-10-27 16:15:06,81,0.00493,0.00126
180,181,HTS022,2017-10-28,1799-R1,97984,J20,1799-R1_J20,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,2.4E-11,M,94,0,2017-10-27 16:15:06,94,0.00496,0.00047
181,182,HTS022,2017-10-28,1799-R1,97984,J21,1799-R1_J21,WM1799,2.3,dabrafenib,0.0000001,M,pd98059,6.1E-12,M,80,2,2017-10-27 16:15:06,80,0.00254,0.00128
182,183,HTS022,2017-10-28,1799-R1,97984,J22,1799-R1_J22,WM1799,2.3,dabrafenib,0.0000001,M,control,0,M,86,2,2017-10-27 16:15:06,86,0.00131,0.00052
183,184,HTS022,2017-10-28,1799-R1,97984,K03,1799-R1_K03,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,0.0000004,M,83,2,2017-10-27 16:15:06,83,0.00486,0.00084
184,186,HTS022,2017-10-28,1799-R1,97984,K05,1799-R1_K05,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,0.000000025,M,86,18,2017-10-27 16:15:06,86,0.00894,0.00261
185,187,HTS022,2017-10-28,1799-R1,97984,K06,1799-R1_K06,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,6.2E-09,M,66,12,2017-10-27 16:15:06,66,0.00473,0.00034
186,188,HTS022,2017-10-28,1799-R1,97984,K07,1799-R1_K07,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,1.6E-09,M,103,12,2017-10-27 16:15:06,103,-0.00252,0.0012
187,189,HTS022,2017-10-28,1799-R1,97984,K08,1799-R1_K08,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,3.9E-10,M,82,1,2017-10-27 16:15:06,82,0.00334,0.00059
188,190,HTS022,2017-10-28,1799-R1,97984,K09,1799-R1_K09,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,9.8E-11,M,91,8,2017-10-27 16:15:06,91,0.00476,0.00211
189,191,HTS022,2017-10-28,1799-R1,97984,K10,1799-R1_K10,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,2.4E-11,M,88,9,2017-10-27 16:15:06,88,0.00405,0.00088
190,192,HTS022,2017-10-28,1799-R1,97984,K11,1799-R1_K11,WM1799,2.3,dabrafenib,0.000000025,M,trametinib,6.1E-12,M,79,2,2017-10-27 16:15:06,79,0.0032,0.00072
191,193,HTS022,2017-10-28,1799-R1,97984,K12,1799-R1_K12,WM1799,2.3,dabrafenib,0.000000025,M,control,0,M,58,0,2017-10-27 16:15:06,58,0.00512,0.00059
192,194,HTS022,2017-10-28,1799-R1,97984,K13,1799-R1_K13,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,0.0000004,M,77,4,2017-10-27 16:15:06,77,0.00437,0.00111
193,195,HTS022,2017-10-28,1799-R1,97984,K14,1799-R1_K14,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,0.0000001,M,57,1,2017-10-27 16:15:06,57,0.00901,0.00066
194,196,HTS022,2017-10-28,1799-R1,97984,K15,1799-R1_K15,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,0.000000025,M,69,2,2017-10-27 16:15:06,69,0.00498,0.00095
195,197,HTS022,2017-10-28,1799-R1,97984,K16,1799-R1_K16,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,6.2E-09,M,79,1,2017-10-27 16:15:06,79,0.00755,0.00046
196,198,HTS022,2017-10-28,1799-R1,97984,K17,1799-R1_K17,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,1.6E-09,M,73,0,2017-10-27 16:15:06,73,0.00528,0.0006
197,199,HTS022,2017-10-28,1799-R1,97984,K18,1799-R1_K18,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,3.9E-10,M,85,1,2017-10-27 16:15:06,85,0.00478,0.00083
198,200,HTS022,2017-10-28,1799-R1,97984,K19,1799-R1_K19,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,9.8E-11,M,112,0,2017-10-27 16:15:06,112,0.00417,0.00063
199,201,HTS022,2017-10-28,1799-R1,97984,K20,1799-R1_K20,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,2.4E-11,M,80,1,2017-10-27 16:15:06,80,0.00487,0.00074
200,202,HTS022,2017-10-28,1799-R1,97984,K21,1799-R1_K21,WM1799,2.3,dabrafenib,0.000000025,M,pd98059,6.1E-12,M,84,0,2017-10-27 16:15:06,84,0.00442,0.00059
201,203,HTS022,2017-10-28,1799-R1,97984,K22,1799-R1_K22,WM1799,2.3,dabrafenib,0.000000025,M,control,0,M,91,0,2017-10-27 16:15:06,91,0.00425,0.00072
202,206,HTS022,2017-10-28,1799-R1,97984,L05,1799-R1_L05,WM1799,2.3,dabrafenib,6.2E-09,M,trametinib,0.000000025,M,101,0,2017-10-27 16:15:06,101,0.00547,0.00095
203,207,HTS022,2017-10-28,1799-R1,97984,L06,1799-R1_L06,WM1799,2.3,dabrafenib,6.2E-09,M,trametinib,6.2E-09,M,85,2,2017-10-27 16:15:06,85,0.0054,0.00026
204,208,HTS022,2017-10-28,1799-R1,97984,L07,1799-R1_L07,WM1799,2.3,dabrafenib,6.2E-09,M,trametinib,1.6E-09,M,77,1,2017-10-27 16:15:06,77,0.00353,0.00062
205,209,HTS022,2017-10-28,1799-R1,97984,L08,1799-R1_L08,WM1799,2.3,dabrafenib,6.2E-09,M,trametinib,3.9E-10,M,101,4,2017-10-27 16:15:06,101,0.00315,0.00076
206,210,HTS022,2017-10-28,1799-R1,97984,L09,1799-R1_L09,WM1799,2.3,dabrafenib,6.2E-09,M,trametinib,9.8E-11,M,62,1,2017-10-27 16:15:06,62,0.00299,0.00072
207,211,HTS022,2017-10-28,1799-R1,97984,L10,1799-R1_L10,WM1799,2.3,dabrafenib,6.2E-09,M,trametinib,2.4E-11,M,71,1,2017-10-27 16:15:06,71,0.00545,0.0011
208,212,HTS022,2017-10-28,1799-R1,97984,L11,1799-R1_L11,WM1799,2.3,dabrafenib,6.2E-09,M,trametinib,6.1E-12,M,91,1,2017-10-27 16:15:06,91,0.00479,0.00052
209,213,HTS022,2017-10-28,1799-R1,97984,L12,1799-R1_L12,WM1799,2.3,dabrafenib,6.2E-09,M,control,0,M,118,2,2017-10-27 16:15:06,118,0.00471,0.00057
210,214,HTS022,2017-10-28,1799-R1,97984,L13,1799-R1_L13,WM1799,2.3,dabrafenib,6.2E-09,M,pd98059,0.0000004,M,92,0,2017-10-27 16:15:06,92,0.00803,0.00083
211,215,HTS022,2017-10-28,1799-R1,97984,L14,1799-R1_L14,WM1799,2.3,dabrafenib,6.2E-09,M,pd98059,0.0000001,M,62,0,2017-10-27 16:15:06,62,0.01434,0.00057
212,217,HTS022,2017-10-28,1799-R1,97984,L16,1799-R1_L16,WM1799,2.3,dabrafenib,6.2E-09,M,pd98059,6.2E-09,M,77,2,2017-10-27 16:15:06,77,0.00331,0.00099
213,218,HTS022,2017-10-28,1799-R1,97984,L17,1799-R1_L17,WM1799,2.3,dabrafenib,6.2E-09,M,pd98059,1.6E-09,M,84,0,2017-10-27 16:15:06,84,0.00831,0.00039
214,219,HTS022,2017-10-28,1799-R1,97984,L18,1799-R1_L18,WM1799,2.3,dabrafenib,6.2E-09,M,pd98059,3.9E-10,M,92,1,2017-10-27 16:15:06,92,0.00605,0.00071
215,221,HTS022,2017-10-28,1799-R1,97984,L20,1799-R1_L20,WM1799,2.3,dabrafenib,6.2E-09,M,pd98059,2.4E-11,M,76,1,2017-10-27 16:15:06,76,0.00557,0.00029
216,222,HTS022,2017-10-28,1799-R1,97984,L21,1799-R1_L21,WM1799,2.3,dabrafenib,6.2E-09,M,pd98059,6.1E-12,M,78,1,2017-10-27 16:15:06,78,0.00523,0.00061
217,223,HTS022,2017-10-28,1799-R1,97984,L22,1799-R1_L22,WM1799,2.3,dabrafenib,6.2E-09,M,control,0,M,104,0,2017-10-27 16:15:06,104,0.0046,0.00084
218,224,HTS022,2017-10-28,1799-R1,97984,M03,1799-R1_M03,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,0.0000004,M,89,17,2017-10-27 16:15:06,89,0.00242,0.00041
219,226,HTS022,2017-10-28,1799-R1,97984,M05,1799-R1_M05,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,0.000000025,M,82,6,2017-10-27 16:15:06,82,0.00494,0.00095
220,227,HTS022,2017-10-28,1799-R1,97984,M06,1799-R1_M06,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,6.2E-09,M,58,3,2017-10-27 16:15:06,58,0.0037,0.00089
221,228,HTS022,2017-10-28,1799-R1,97984,M07,1799-R1_M07,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,1.6E-09,M,101,12,2017-10-27 16:15:06,101,0.00537,0.00092
222,229,HTS022,2017-10-28,1799-R1,97984,M08,1799-R1_M08,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,3.9E-10,M,68,2,2017-10-27 16:15:06,68,0.0055,0.00079
223,230,HTS022,2017-10-28,1799-R1,97984,M09,1799-R1_M09,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,9.8E-11,M,62,6,2017-10-27 16:15:06,62,0.00463,0.00089
224,231,HTS022,2017-10-28,1799-R1,97984,M10,1799-R1_M10,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,2.4E-11,M,89,10,2017-10-27 16:15:06,89,0.00477,0.001
225,232,HTS022,2017-10-28,1799-R1,97984,M11,1799-R1_M11,WM1799,2.3,dabrafenib,1.6E-09,M,trametinib,6.1E-12,M,54,5,2017-10-27 16:15:06,54,0.00605,0.00063
226,233,HTS022,2017-10-28,1799-R1,97984,M12,1799-R1_M12,WM1799,2.3,dabrafenib,1.6E-09,M,control,0,M,69,3,2017-10-27 16:15:06,69,0.00721,0.00076
227,234,HTS022,2017-10-28,1799-R1,97984,M13,1799-R1_M13,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,0.0000004,M,52,1,2017-10-27 16:15:06,52,0.01141,0.0007
228,235,HTS022,2017-10-28,1799-R1,97984,M14,1799-R1_M14,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,0.0000001,M,94,0,2017-10-27 16:15:06,94,0.01023,0.00052
229,236,HTS022,2017-10-28,1799-R1,97984,M15,1799-R1_M15,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,0.000000025,M,64,0,2017-10-27 16:15:06,64,0.01262,0.00107
230,237,HTS022,2017-10-28,1799-R1,97984,M16,1799-R1_M16,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,6.2E-09,M,64,1,2017-10-27 16:15:06,64,0.0097,0.00064
231,238,HTS022,2017-10-28,1799-R1,97984,M17,1799-R1_M17,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,1.6E-09,M,82,0,2017-10-27 16:15:06,82,0.01108,0.00075
232,239,HTS022,2017-10-28,1799-R1,97984,M18,1799-R1_M18,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,3.9E-10,M,77,1,2017-10-27 16:15:06,77,0.0099,0.00057
233,240,HTS022,2017-10-28,1799-R1,97984,M19,1799-R1_M19,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,9.8E-11,M,92,1,2017-10-27 16:15:06,92,0.0111,0.00062
234,241,HTS022,2017-10-28,1799-R1,97984,M20,1799-R1_M20,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,2.4E-11,M,91,2,2017-10-27 16:15:06,91,0.0082,0.00071
235,242,HTS022,2017-10-28,1799-R1,97984,M21,1799-R1_M21,WM1799,2.3,dabrafenib,1.6E-09,M,pd98059,6.1E-12,M,79,1,2017-10-27 16:15:06,79,0.01098,0.00086
236,243,HTS022,2017-10-28,1799-R1,97984,M22,1799-R1_M22,WM1799,2.3,dabrafenib,1.6E-09,M,control,0,M,65,0,2017-10-27 16:15:06,65,0.00963,0.00084
237,244,HTS022,2017-10-28,1799-R1,97984,N03,1799-R1_N03,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,0.0000004,M,73,0,2017-10-27 16:15:06,73,0.00416,0.00182
238,246,HTS022,2017-10-28,1799-R1,97984,N05,1799-R1_N05,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,0.000000025,M,78,0,2017-10-27 16:15:06,78,0.00299,0.00068
239,247,HTS022,2017-10-28,1799-R1,97984,N06,1799-R1_N06,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,6.2E-09,M,117,0,2017-10-27 16:15:06,117,0.00303,0.00062
240,248,HTS022,2017-10-28,1799-R1,97984,N07,1799-R1_N07,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,1.6E-09,M,95,0,2017-10-27 16:15:06,95,0.00237,0.00037
241,249,HTS022,2017-10-28,1799-R1,97984,N08,1799-R1_N08,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,3.9E-10,M,90,0,2017-10-27 16:15:06,90,0.00373,0.00036
242,250,HTS022,2017-10-28,1799-R1,97984,N09,1799-R1_N09,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,9.8E-11,M,68,0,2017-10-27 16:15:06,68,0.00529,0.00149
243,251,HTS022,2017-10-28,1799-R1,97984,N10,1799-R1_N10,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,2.4E-11,M,79,0,2017-10-27 16:15:06,79,0.00591,0.00037
244,252,HTS022,2017-10-28,1799-R1,97984,N11,1799-R1_N11,WM1799,2.3,dabrafenib,3.9E-10,M,trametinib,6.1E-12,M,83,0,2017-10-27 16:15:06,83,0.00873,0.00085
245,253,HTS022,2017-10-28,1799-R1,97984,N12,1799-R1_N12,WM1799,2.3,dabrafenib,3.9E-10,M,control,0,M,54,1,2017-10-27 16:15:06,54,0.0097,0.00052
246,254,HTS022,2017-10-28,1799-R1,97984,N13,1799-R1_N13,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,0.0000004,M,71,0,2017-10-27 16:15:06,71,0.01097,0.00102
247,255,HTS022,2017-10-28,1799-R1,97984,N14,1799-R1_N14,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,0.0000001,M,55,0,2017-10-27 16:15:06,55,0.01045,0.00075
248,256,HTS022,2017-10-28,1799-R1,97984,N15,1799-R1_N15,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,0.000000025,M,67,0,2017-10-27 16:15:06,67,0.01401,0.00062
249,257,HTS022,2017-10-28,1799-R1,97984,N16,1799-R1_N16,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,6.2E-09,M,81,1,2017-10-27 16:15:06,81,0.01098,0.00063
250,258,HTS022,2017-10-28,1799-R1,97984,N17,1799-R1_N17,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,1.6E-09,M,69,1,2017-10-27 16:15:06,69,0.01221,0.0003
251,259,HTS022,2017-10-28,1799-R1,97984,N18,1799-R1_N18,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,3.9E-10,M,67,1,2017-10-27 16:15:06,67,0.01014,0.00096
252,260,HTS022,2017-10-28,1799-R1,97984,N19,1799-R1_N19,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,9.8E-11,M,71,0,2017-10-27 16:15:06,71,0.01323,0.00082
253,261,HTS022,2017-10-28,1799-R1,97984,N20,1799-R1_N20,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,2.4E-11,M,80,1,2017-10-27 16:15:06,80,-0.02607,0.0192
254,262,HTS022,2017-10-28,1799-R1,97984,N21,1799-R1_N21,WM1799,2.3,dabrafenib,3.9E-10,M,pd98059,6.1E-12,M,63,0,2017-10-27 16:15:06,63,0.01051,0.00068
255,263,HTS022,2017-10-28,1799-R1,97984,N22,1799-R1_N22,WM1799,2.3,dabrafenib,3.9E-10,M,control,0,M,60,0,2017-10-27 16:15:06,60,0.01267,0.0004
256,264,HTS022,2017-10-28,1799-R1,97984,O03,1799-R1_O03,WM1799,2.3,control,0,M,trametinib,0.0000004,M,69,15,2017-10-27 16:15:06,69,0.00523,0.0009
257,265,HTS022,2017-10-28,1799-R1,97984,O04,1799-R1_O04,WM1799,2.3,control,0,M,trametinib,0.0000001,M,20,2,2017-10-27 16:15:06,20,0.00615,0.00054
258,266,HTS022,2017-10-28,1799-R1,97984,O05,1799-R1_O05,WM1799,2.3,control,0,M,trametinib,0.000000025,M,40,1,2017-10-27 16:15:06,40,0.00692,0.00084
259,267,HTS022,2017-10-28,1799-R1,97984,O06,1799-R1_O06,WM1799,2.3,control,0,M,trametinib,6.2E-09,M,65,12,2017-10-27 16:15:06,65,0.00709,0.00093
260,268,HTS022,2017-10-28,1799-R1,97984,O07,1799-R1_O07,WM1799,2.3,control,0,M,trametinib,1.6E-09,M,71,6,2017-10-27 16:15:06,71,0.01653,0.00084
261,269,HTS022,2017-10-28,1799-R1,97984,O08,1799-R1_O08,WM1799,2.3,control,0,M,trametinib,3.9E-10,M,65,4,2017-10-27 16:15:06,65,0.01383,0.00075
262,270,HTS022,2017-10-28,1799-R1,97984,O09,1799-R1_O09,WM1799,2.3,control,0,M,trametinib,9.8E-11,M,59,6,2017-10-27 16:15:06,59,0.02212,0.00151
263,271,HTS022,2017-10-28,1799-R1,97984,O10,1799-R1_O10,WM1799,2.3,control,0,M,trametinib,2.4E-11,M,38,2,2017-10-27 16:15:06,38,0.02349,0.00107
264,272,HTS022,2017-10-28,1799-R1,97984,O11,1799-R1_O11,WM1799,2.3,control,0,M,trametinib,6.1E-12,M,45,0,2017-10-27 16:15:06,45,0.01837,0.00043
265,273,HTS022,2017-10-28,1799-R1,97984,O13,1799-R1_O13,WM1799,2.3,control,0,M,pd98059,0.0000004,M,62,1,2017-10-27 16:15:06,62,0.02196,0.0011
266,274,HTS022,2017-10-28,1799-R1,97984,O14,1799-R1_O14,WM1799,2.3,control,0,M,pd98059,0.0000001,M,58,2,2017-10-27 16:15:06,58,0.01859,0.00122
267,275,HTS022,2017-10-28,1799-R1,97984,O15,1799-R1_O15,WM1799,2.3,control,0,M,pd98059,0.000000025,M,74,2,2017-10-27 16:15:06,74,0.01984,0.00115
268,276,HTS022,2017-10-28,1799-R1,97984,O16,1799-R1_O16,WM1799,2.3,control,0,M,pd98059,6.2E-09,M,55,1,2017-10-27 16:15:06,55,0.01824,0.00116
