"expt.id","expt.date","plate.name","plate.id","well","uid","cell.line","drug1","drug1.conc","drug1.units","drug2","drug2.conc","drug2.units","orig.cell.count","rate","rate.95ci","cld","cld2"
"HTS018","2017-07-28","BR1-O2b",95679,"H10","BR1-O2b_H10","BR1","osimertinib",0,"M","methotrexate",2.4e-10,"M",76,0.0357,0.00154,"BR1_osimertinib","BR1_osimertinib_methotrexate"
"HTS018","2017-07-28","BR1-O2b",95679,"H11","BR1-O2b_H11","BR1","osimertinib",0,"M","methotrexate",6.1e-11,"M",86,0.03946,0.00115,"BR1_osimertinib","BR1_osimertinib_methotrexate"
"HTS018","2017-07-28","BR1-O2b",95679,"H13","BR1-O2b_H13","BR1","osimertinib",0,"M","dasatinib",4e-06,"M",67,0.01627,0.00359,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H14","BR1-O2b_H14","BR1","osimertinib",0,"M","dasatinib",1e-06,"M",66,-0.05308,0.03395,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H15","BR1-O2b_H15","BR1","osimertinib",0,"M","dasatinib",2.5e-07,"M",107,-0.04196,0.02816,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H16","BR1-O2b_H16","BR1","osimertinib",0,"M","dasatinib",6.3e-08,"M",60,0.01243,0.0015,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H17","BR1-O2b_H17","BR1","osimertinib",0,"M","dasatinib",1.6e-08,"M",72,0.02638,0.00205,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H18","BR1-O2b_H18","BR1","osimertinib",0,"M","dasatinib",3.9e-09,"M",104,0.03185,0.00112,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H19","BR1-O2b_H19","BR1","osimertinib",0,"M","dasatinib",9.8e-10,"M",91,0.0355,0.00156,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H20","BR1-O2b_H20","BR1","osimertinib",0,"M","dasatinib",2.4e-10,"M",69,0.04144,0.00173,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"H21","BR1-O2b_H21","BR1","osimertinib",0,"M","dasatinib",6.1e-11,"M",85,0.04098,0.00145,"BR1_osimertinib","BR1_osimertinib_dasatinib"
"HTS018","2017-07-28","BR1-O2b",95679,"O03","BR1-O2b_O03","BR1","osimertinib",0,"M","paclitaxel",4e-07,"M",57,0.00307,0.00064,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O04","BR1-O2b_O04","BR1","osimertinib",0,"M","paclitaxel",1e-07,"M",54,-0.01448,0.0094,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O05","BR1-O2b_O05","BR1","osimertinib",0,"M","paclitaxel",2.5e-08,"M",79,-0.00839,0.00625,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O06","BR1-O2b_O06","BR1","osimertinib",0,"M","paclitaxel",6.2e-09,"M",81,0.00857,0.00248,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O07","BR1-O2b_O07","BR1","osimertinib",0,"M","paclitaxel",1.6e-09,"M",76,0.01207,0.0018,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O08","BR1-O2b_O08","BR1","osimertinib",0,"M","paclitaxel",3.9e-10,"M",61,0.01563,0.00169,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O09","BR1-O2b_O09","BR1","osimertinib",0,"M","paclitaxel",9.8e-11,"M",74,0.02317,0.00172,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O10","BR1-O2b_O10","BR1","osimertinib",0,"M","paclitaxel",2.4e-11,"M",53,0.02183,0.00125,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O11","BR1-O2b_O11","BR1","osimertinib",0,"M","paclitaxel",6.1e-12,"M",81,0.02366,0.00112,"BR1_osimertinib","BR1_osimertinib_paclitaxel"
"HTS018","2017-07-28","BR1-O2b",95679,"O13","BR1-O2b_O13","BR1","osimertinib",0,"M","olaparib",2e-05,"M",81,0.00891,0.00322,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O14","BR1-O2b_O14","BR1","osimertinib",0,"M","olaparib",5e-06,"M",114,0.02275,0.00146,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O15","BR1-O2b_O15","BR1","osimertinib",0,"M","olaparib",1.2e-06,"M",63,0.03542,0.00118,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O16","BR1-O2b_O16","BR1","osimertinib",0,"M","olaparib",3.1e-07,"M",75,0.03851,0.00082,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O17","BR1-O2b_O17","BR1","osimertinib",0,"M","olaparib",7.8e-08,"M",92,0.04012,0.0015,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O18","BR1-O2b_O18","BR1","osimertinib",0,"M","olaparib",2e-08,"M",80,0.03713,0.00166,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O19","BR1-O2b_O19","BR1","osimertinib",0,"M","olaparib",4.9e-09,"M",43,0.04295,0.00096,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O20","BR1-O2b_O20","BR1","osimertinib",0,"M","olaparib",1.2e-09,"M",73,0.04065,0.00148,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O2b",95679,"O21","BR1-O2b_O21","BR1","osimertinib",0,"M","olaparib",3.1e-10,"M",90,0.03745,0.00111,"BR1_osimertinib","BR1_osimertinib_olaparib"
"HTS018","2017-07-28","BR1-O3a",95680,"H03","BR1-O3a_H03","BR1","osimertinib",0,"M","trametinib",4e-07,"M",58,0.03632,0.00271,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H04","BR1-O3a_H04","BR1","osimertinib",0,"M","trametinib",1e-07,"M",98,0.04171,0.0015,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H05","BR1-O3a_H05","BR1","osimertinib",0,"M","trametinib",2.5e-08,"M",84,0.03443,0.00153,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H06","BR1-O3a_H06","BR1","osimertinib",0,"M","trametinib",6.2e-09,"M",65,0.03977,0.00249,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H07","BR1-O3a_H07","BR1","osimertinib",0,"M","trametinib",1.6e-09,"M",96,0.04035,0.00159,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H08","BR1-O3a_H08","BR1","osimertinib",0,"M","trametinib",3.9e-10,"M",98,0.04047,0.00113,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H09","BR1-O3a_H09","BR1","osimertinib",0,"M","trametinib",9.8e-11,"M",101,0.03639,0.00129,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H10","BR1-O3a_H10","BR1","osimertinib",0,"M","trametinib",2.4e-11,"M",79,0.03559,0.00153,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H11","BR1-O3a_H11","BR1","osimertinib",0,"M","trametinib",6.1e-12,"M",139,0.03738,0.00152,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3a",95680,"H13","BR1-O3a_H13","BR1","osimertinib",0,"M","panobinostat",4e-07,"M",112,-0.05011,0.03033,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H14","BR1-O3a_H14","BR1","osimertinib",0,"M","panobinostat",1e-07,"M",94,-0.05013,0.03232,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H15","BR1-O3a_H15","BR1","osimertinib",0,"M","panobinostat",2.5e-08,"M",76,-0.00651,0.00456,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H16","BR1-O3a_H16","BR1","osimertinib",0,"M","panobinostat",6.2e-09,"M",109,0.03493,0.00256,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H17","BR1-O3a_H17","BR1","osimertinib",0,"M","panobinostat",1.6e-09,"M",90,0.03774,0.00283,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H18","BR1-O3a_H18","BR1","osimertinib",0,"M","panobinostat",3.9e-10,"M",118,0.03709,0.00168,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H19","BR1-O3a_H19","BR1","osimertinib",0,"M","panobinostat",9.8e-11,"M",104,0.0348,0.00184,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H20","BR1-O3a_H20","BR1","osimertinib",0,"M","panobinostat",2.4e-11,"M",75,0.03894,0.00121,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"H21","BR1-O3a_H21","BR1","osimertinib",0,"M","panobinostat",6.1e-12,"M",67,0.03662,0.00148,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3a",95680,"O03","BR1-O3a_O03","BR1","osimertinib",0,"M","selumetinib",4e-06,"M",90,-0.00939,0.00335,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O04","BR1-O3a_O04","BR1","osimertinib",0,"M","selumetinib",1e-06,"M",70,0.00673,0.00092,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O05","BR1-O3a_O05","BR1","osimertinib",0,"M","selumetinib",2.5e-07,"M",96,0.01656,0.00085,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O06","BR1-O3a_O06","BR1","osimertinib",0,"M","selumetinib",6.3e-08,"M",74,0.01956,0.00113,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O07","BR1-O3a_O07","BR1","osimertinib",0,"M","selumetinib",1.6e-08,"M",75,0.02161,0.00116,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O08","BR1-O3a_O08","BR1","osimertinib",0,"M","selumetinib",3.9e-09,"M",85,0.02445,0.00116,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O09","BR1-O3a_O09","BR1","osimertinib",0,"M","selumetinib",9.8e-10,"M",61,0.02469,0.00171,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O10","BR1-O3a_O10","BR1","osimertinib",0,"M","selumetinib",2.4e-10,"M",68,0.02438,0.00072,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O11","BR1-O3a_O11","BR1","osimertinib",0,"M","selumetinib",6.1e-11,"M",77,0.02531,0.00147,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3a",95680,"O13","BR1-O3a_O13","BR1","osimertinib",0,"M","MG132",4e-06,"M",94,0.01355,0.00345,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O14","BR1-O3a_O14","BR1","osimertinib",0,"M","MG132",1e-06,"M",61,0.03889,0.00142,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O15","BR1-O3a_O15","BR1","osimertinib",0,"M","MG132",2.5e-07,"M",106,0.03345,0.00193,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O16","BR1-O3a_O16","BR1","osimertinib",0,"M","MG132",6.3e-08,"M",109,0.03721,0.00136,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O17","BR1-O3a_O17","BR1","osimertinib",0,"M","MG132",1.6e-08,"M",57,0.03797,0.00169,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O18","BR1-O3a_O18","BR1","osimertinib",0,"M","MG132",3.9e-09,"M",58,0.03862,0.00273,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O19","BR1-O3a_O19","BR1","osimertinib",0,"M","MG132",9.8e-10,"M",96,0.03792,0.00119,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O20","BR1-O3a_O20","BR1","osimertinib",0,"M","MG132",2.4e-10,"M",64,0.03715,0.00176,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3a",95680,"O21","BR1-O3a_O21","BR1","osimertinib",0,"M","MG132",6.1e-11,"M",52,0.04075,0.00145,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"H03","BR1-O3b_H03","BR1","osimertinib",0,"M","trametinib",4e-07,"M",82,0.03461,0.00273,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H04","BR1-O3b_H04","BR1","osimertinib",0,"M","trametinib",1e-07,"M",80,0.03522,0.00159,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H05","BR1-O3b_H05","BR1","osimertinib",0,"M","trametinib",2.5e-08,"M",47,0.0449,0.00128,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H06","BR1-O3b_H06","BR1","osimertinib",0,"M","trametinib",6.2e-09,"M",75,0.03871,0.00156,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H07","BR1-O3b_H07","BR1","osimertinib",0,"M","trametinib",1.6e-09,"M",56,0.03892,0.00175,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H08","BR1-O3b_H08","BR1","osimertinib",0,"M","trametinib",3.9e-10,"M",108,0.03778,0.00168,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H09","BR1-O3b_H09","BR1","osimertinib",0,"M","trametinib",9.8e-11,"M",99,0.03833,0.00146,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H10","BR1-O3b_H10","BR1","osimertinib",0,"M","trametinib",2.4e-11,"M",92,0.04318,0.00226,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H11","BR1-O3b_H11","BR1","osimertinib",0,"M","trametinib",6.1e-12,"M",102,0.03836,0.00137,"BR1_osimertinib","BR1_osimertinib_trametinib"
"HTS018","2017-07-28","BR1-O3b",95681,"H13","BR1-O3b_H13","BR1","osimertinib",0,"M","panobinostat",4e-07,"M",98,-0.08357,0.05725,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H14","BR1-O3b_H14","BR1","osimertinib",0,"M","panobinostat",1e-07,"M",95,-0.03606,0.0157,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H15","BR1-O3b_H15","BR1","osimertinib",0,"M","panobinostat",2.5e-08,"M",113,0.00425,0.00163,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H16","BR1-O3b_H16","BR1","osimertinib",0,"M","panobinostat",6.2e-09,"M",108,0.0347,0.00199,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H17","BR1-O3b_H17","BR1","osimertinib",0,"M","panobinostat",1.6e-09,"M",76,0.03355,0.0033,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H18","BR1-O3b_H18","BR1","osimertinib",0,"M","panobinostat",3.9e-10,"M",88,0.03739,0.0021,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H19","BR1-O3b_H19","BR1","osimertinib",0,"M","panobinostat",9.8e-11,"M",69,0.03646,0.00168,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H20","BR1-O3b_H20","BR1","osimertinib",0,"M","panobinostat",2.4e-11,"M",73,0.03995,0.00205,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"H21","BR1-O3b_H21","BR1","osimertinib",0,"M","panobinostat",6.1e-12,"M",68,0.03948,0.0014,"BR1_osimertinib","BR1_osimertinib_panobinostat"
"HTS018","2017-07-28","BR1-O3b",95681,"O03","BR1-O3b_O03","BR1","osimertinib",0,"M","selumetinib",4e-06,"M",82,-0.01149,0.00485,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O04","BR1-O3b_O04","BR1","osimertinib",0,"M","selumetinib",1e-06,"M",82,0.01226,0.00164,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O05","BR1-O3b_O05","BR1","osimertinib",0,"M","selumetinib",2.5e-07,"M",77,0.02024,0.00149,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O06","BR1-O3b_O06","BR1","osimertinib",0,"M","selumetinib",6.3e-08,"M",85,0.02513,0.00114,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O07","BR1-O3b_O07","BR1","osimertinib",0,"M","selumetinib",1.6e-08,"M",84,0.02409,0.00073,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O08","BR1-O3b_O08","BR1","osimertinib",0,"M","selumetinib",3.9e-09,"M",75,0.02592,0.00121,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O09","BR1-O3b_O09","BR1","osimertinib",0,"M","selumetinib",9.8e-10,"M",62,0.02806,0.00085,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O10","BR1-O3b_O10","BR1","osimertinib",0,"M","selumetinib",2.4e-10,"M",79,0.02772,0.00079,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O11","BR1-O3b_O11","BR1","osimertinib",0,"M","selumetinib",6.1e-11,"M",87,0.03102,0.00112,"BR1_osimertinib","BR1_osimertinib_selumetinib"
"HTS018","2017-07-28","BR1-O3b",95681,"O13","BR1-O3b_O13","BR1","osimertinib",0,"M","MG132",4e-06,"M",58,0.01348,0.00348,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O14","BR1-O3b_O14","BR1","osimertinib",0,"M","MG132",1e-06,"M",134,0.03615,0.0017,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O15","BR1-O3b_O15","BR1","osimertinib",0,"M","MG132",2.5e-07,"M",51,0.03793,0.00185,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O16","BR1-O3b_O16","BR1","osimertinib",0,"M","MG132",6.3e-08,"M",74,0.03462,0.00117,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O17","BR1-O3b_O17","BR1","osimertinib",0,"M","MG132",1.6e-08,"M",102,0.04051,0.0019,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O18","BR1-O3b_O18","BR1","osimertinib",0,"M","MG132",3.9e-09,"M",113,0.03789,0.00167,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O19","BR1-O3b_O19","BR1","osimertinib",0,"M","MG132",9.8e-10,"M",86,0.03836,0.00237,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O20","BR1-O3b_O20","BR1","osimertinib",0,"M","MG132",2.4e-10,"M",57,0.03559,0.00153,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O3b",95681,"O21","BR1-O3b_O21","BR1","osimertinib",0,"M","MG132",6.1e-11,"M",73,0.03597,0.00166,"BR1_osimertinib","BR1_osimertinib_MG132"
"HTS018","2017-07-28","BR1-O4a",95682,"H03","BR1-O4a_H03","BR1","osimertinib",0,"M","tanespimycin",4e-06,"M",63,-0.00833,0.00499,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H04","BR1-O4a_H04","BR1","osimertinib",0,"M","tanespimycin",1e-06,"M",74,-0.00378,0.00096,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H05","BR1-O4a_H05","BR1","osimertinib",0,"M","tanespimycin",2.5e-07,"M",87,-0.00241,0.00112,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H06","BR1-O4a_H06","BR1","osimertinib",0,"M","tanespimycin",6.3e-08,"M",90,-0.00549,0.00149,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H07","BR1-O4a_H07","BR1","osimertinib",0,"M","tanespimycin",1.6e-08,"M",98,0.02081,0.00099,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H08","BR1-O4a_H08","BR1","osimertinib",0,"M","tanespimycin",3.9e-09,"M",54,0.03535,0.00105,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H09","BR1-O4a_H09","BR1","osimertinib",0,"M","tanespimycin",9.8e-10,"M",102,0.03967,0.00101,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H10","BR1-O4a_H10","BR1","osimertinib",0,"M","tanespimycin",2.4e-10,"M",97,0.04043,0.00103,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H11","BR1-O4a_H11","BR1","osimertinib",0,"M","tanespimycin",6.1e-11,"M",106,0.04204,0.0014,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4a",95682,"H13","BR1-O4a_H13","BR1","osimertinib",0,"M","cabozantinib",4e-06,"M",102,0.01462,0.00253,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H14","BR1-O4a_H14","BR1","osimertinib",0,"M","cabozantinib",1e-06,"M",104,0.03557,0.00208,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H15","BR1-O4a_H15","BR1","osimertinib",0,"M","cabozantinib",2.5e-07,"M",116,0.03685,0.00143,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H16","BR1-O4a_H16","BR1","osimertinib",0,"M","cabozantinib",6.3e-08,"M",119,0.04039,0.00124,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H17","BR1-O4a_H17","BR1","osimertinib",0,"M","cabozantinib",1.6e-08,"M",84,0.04019,0.00145,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H18","BR1-O4a_H18","BR1","osimertinib",0,"M","cabozantinib",3.9e-09,"M",96,0.03741,0.00203,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H19","BR1-O4a_H19","BR1","osimertinib",0,"M","cabozantinib",9.8e-10,"M",102,0.04157,0.00114,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H20","BR1-O4a_H20","BR1","osimertinib",0,"M","cabozantinib",2.4e-10,"M",102,0.03869,0.00204,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"H21","BR1-O4a_H21","BR1","osimertinib",0,"M","cabozantinib",6.1e-11,"M",115,0.03942,0.00227,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4a",95682,"O03","BR1-O4a_O03","BR1","osimertinib",0,"M","buparlisib",4e-06,"M",75,-0.00123,0.00067,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4a",95682,"O04","BR1-O4a_O04","BR1","osimertinib",0,"M","buparlisib",1e-06,"M",34,0.01105,0.00175,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4a",95682,"O05","BR1-O4a_O05","BR1","osimertinib",0,"M","buparlisib",2.5e-07,"M",89,0.01899,0.00136,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4a",95682,"O06","BR1-O4a_O06","BR1","osimertinib",0,"M","buparlisib",6.3e-08,"M",83,0.02184,0.00106,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4a",95682,"O07","BR1-O4a_O07","BR1","osimertinib",0,"M","buparlisib",1.6e-08,"M",95,0.02125,0.00207,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4a",95682,"O08","BR1-O4a_O08","BR1","osimertinib",0,"M","buparlisib",3.9e-09,"M",98,0.02479,0.00148,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4a",95682,"O09","BR1-O4a_O09","BR1","osimertinib",0,"M","buparlisib",9.8e-10,"M",77,0.02176,0.00177,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4a",95682,"O10","BR1-O4a_O10","BR1","osimertinib",0,"M","buparlisib",2.4e-10,"M",81,0.02249,0.00114,"BR1_osimertinib","BR1_osimertinib_buparlisib"
